,Codigo_Card,Data_Hora_Vencimento_Card,Quantidade_Dias_Ate_Vencimento_Card,Data_Hora_Limite_Entrega_Planejamento,Quantidade_Dias_Ate_Vencimento_Planejamento,Flag_Vencimento_Completo_Card
2729,61c5f65bac01930a0f9f9867,2021-12-20 11:28:00+00:00,-799.0,2021-07-05 12:00:00+00:00,-967.0,SIM
2730,6551ef011dd55342dc4ff394,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2731,6551ef1cf0d1ae94e1704843,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2732,6551ef3c7de14a720604469a,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2733,65533ee6c8be8c68a77701de,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2734,65533eefbbcf36240cc1abe4,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2735,65533edb823fc3efa02be17b,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2736,65533eda9fc4a08decbf38b8,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2737,65533eefbfb8d9b3a185a8ea,2023-11-15 15:23:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2738,655b3eab9b98e8976e528250,2023-11-21 12:00:00+00:00,-98.0,2023-11-20 15:59:59.999999+00:00,-99.0,SIM
2739,655b3ead7461734cf0ee7aa5,2023-11-21 12:00:00+00:00,-98.0,2023-11-20 15:59:59.999999+00:00,-99.0,SIM
2740,655f1c7df97e365b9166cd72,2023-11-24 12:01:00+00:00,-95.0,2023-11-24 12:00:00+00:00,-95.0,SIM
2741,655b3eaab07dad5908980dba,2023-11-20 15:49:59.999999+00:00,-99.0,2023-11-20 15:40:00+00:00,-99.0,SIM
2742,6557334e7f06ca846d96f6e7,2023-11-17 18:59:59.999999+00:00,-102.0,2023-11-17 18:49:59.999999+00:00,-102.0,SIM
2743,65533ee4eb62ec33e48ba268,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2744,65533ed8f41324ab196062b6,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2745,65533ec3f41324ab19605ee2,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2746,65533ec45dd92426b1e6bd50,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2747,6551ef3467ef6b406e4a4072,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2748,6551ef33abdbaff1485daf2e,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2749,65533ec53f515a505d26f768,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2750,65533ed035c02d476132b363,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2751,65533ed2c8be8c68a776a121,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2752,65533ed4bb310dd995302d67,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2753,65533ecb70ca9a58e1f0bb61,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2754,6551ef31b69cb499d9c4134b,2023-11-15 12:00:00+00:00,-104.0,2023-11-14 12:00:00+00:00,-105.0,SIM
2755,657781b6b2b1cdc91ada063f,2023-12-19 18:00:00+00:00,-70.0,2023-12-12 14:00:00+00:00,-77.0,SIM
2756,644a60b8cb325f4f2ba04eb0,2023-04-28 18:00:00+00:00,-305.0,2023-04-27 12:00:00+00:00,-306.0,SIM
2757,63ff8dd0f4110ac679552b8d,2023-03-10 18:00:00+00:00,-354.0,2023-03-03 18:00:00+00:00,-361.0,SIM
2758,640f03873e5a275897cd2bd0,2023-03-14 21:59:59.999999+00:00,-350.0,2023-03-13 12:00:00+00:00,-351.0,SIM
2759,6410c90bcee95fc44aecdf6f,2023-02-15 20:00:00+00:00,-377.0,2023-02-13 08:00:00+00:00,-379.0,SIM
2760,6412faecb786642e5cc9201d,2023-03-20 12:00:00+00:00,-344.0,2023-03-16 12:00:00+00:00,-348.0,SIM
2761,6410d2a149ecc7a6ae57f1f7,2023-03-15 18:00:00+00:00,-349.0,2023-03-08 12:00:00+00:00,-356.0,SIM
2762,6407ae7cd452384e38a17787,2023-03-08 18:00:00+00:00,-356.0,2023-03-07 12:00:00+00:00,-357.0,SIM
2763,639cd72eae4f58009222220b,2023-02-10 18:00:00+00:00,-382.0,2023-01-27 12:00:00+00:00,-396.0,SIM
2764,63e1011b85b42da16933933b,2023-02-17 18:00:00+00:00,-375.0,2023-02-06 12:00:00+00:00,-386.0,SIM
2765,639cd6e97927aa00896b837d,2023-02-10 18:00:00+00:00,-382.0,2023-01-27 12:00:00+00:00,-396.0,SIM
2766,639cd80e08fddd019411aa72,2023-02-13 18:00:00+00:00,-379.0,2023-01-27 08:00:00+00:00,-396.0,SIM
2767,6410c90bcee95fc44aecdf6f,2023-02-15 20:00:00+00:00,-377.0,2023-02-13 08:00:00+00:00,-379.0,SIM
2768,6410c8d3d5e9f99ee28b2540,2023-02-15 20:00:00+00:00,-377.0,2023-02-13 08:00:00+00:00,-379.0,SIM
2769,64183fb4ec73abdff914c8cb,2023-03-29 21:59:59.999999+00:00,-335.0,2023-03-24 18:00:00+00:00,-340.0,SIM
2770,641e1070515c82af85853178,2023-03-29 21:59:59.999999+00:00,-335.0,2023-03-24 18:59:59.999999+00:00,-340.0,SIM
2771,6426ef9bd5a0650698b7e56a,2023-03-31 21:59:59.999999+00:00,-333.0,2023-03-31 12:00:00+00:00,-333.0,SIM
2772,6424a4c8c982743604fff13b,2023-03-31 21:59:59.999999+00:00,-333.0,2023-03-30 12:00:00+00:00,-334.0,SIM
2773,639cd54a40d4db0204a24b77,2023-02-10 18:00:00+00:00,-382.0,2023-01-26 18:00:00+00:00,-397.0,SIM
2774,641a330402c758fe7bf7db26,2023-03-29 21:59:59.999999+00:00,-335.0,2023-03-24 18:00:00+00:00,-340.0,SIM
2775,641a2e96ab33bc2bfd61c6ee,2023-03-22 18:00:00+00:00,-342.0,2023-03-22 18:00:00+00:00,-342.0,SIM
2776,6410c8d3d5e9f99ee28b2540,2023-02-15 20:00:00+00:00,-377.0,2023-02-13 08:00:00+00:00,-379.0,SIM
2777,641a2fd8df3b6f13a25bad88,2023-03-28 18:00:00+00:00,-336.0,2023-03-24 18:00:00+00:00,-340.0,SIM
2778,6405d419a2d31ebf33e92ccc,2023-03-27 21:59:59.999999+00:00,-337.0,2023-03-24 18:00:00+00:00,-340.0,SIM
2779,63e1011b85b42da16933933b,2023-02-17 18:00:00+00:00,-375.0,2023-02-06 12:00:00+00:00,-386.0,SIM
2780,63bedffbefe2b800842e3ed2,2023-01-13 18:13:00+00:00,-410.0,2023-01-12 12:00:00+00:00,-411.0,SIM
2781,639329dec99cf7008352896a,2023-01-16 11:19:59.999999+00:00,-407.0,2022-12-12 12:00:00+00:00,-442.0,SIM
2782,63853949af19850466d4f71a,2023-01-20 17:38:00+00:00,-403.0,2022-11-28 12:00:00+00:00,-456.0,SIM
2783,63c9d4d13beb7201c2436a0d,2023-01-25 18:00:00+00:00,-398.0,2023-01-24 12:00:00+00:00,-399.0,SIM
2784,63853949af19850466d4f71a,2023-01-20 17:38:00+00:00,-403.0,2022-11-28 12:00:00+00:00,-456.0,SIM
2785,63853949af19850466d4f71a,2023-01-20 17:38:00+00:00,-403.0,2022-11-28 12:00:00+00:00,-456.0,SIM
2786,639329dec99cf7008352896a,2023-01-16 11:19:59.999999+00:00,-407.0,2022-12-12 12:00:00+00:00,-442.0,SIM
2787,639cd11db18a9e017f21c838,2023-01-11 18:00:00+00:00,-412.0,2022-12-22 12:00:00+00:00,-432.0,SIM
2788,639cd11db18a9e017f21c838,2023-01-11 18:00:00+00:00,-412.0,2022-12-22 12:00:00+00:00,-432.0,SIM
2789,63c011f18c7efc0360a5effd,2023-01-31 18:00:00+00:00,-392.0,2023-01-13 12:00:00+00:00,-410.0,SIM
2790,63c08f5ae4d77b031b466bde,2023-01-13 21:00:00+00:00,-410.0,2023-01-12 18:59:59.999999+00:00,-411.0,SIM
2791,63bee299bda5700662c1d67d,2023-01-20 12:00:00+00:00,-403.0,2023-01-16 09:00:00+00:00,-407.0,SIM
2792,63d41b852480d603bc25e897,2023-01-31 18:00:00+00:00,-392.0,2023-01-27 15:59:59.999999+00:00,-396.0,SIM
2793,639cd5d8f11f620030e20e20,2023-02-10 18:00:00+00:00,-382.0,2023-01-27 12:00:00+00:00,-396.0,SIM
2794,63e6b5fd5d8e08fd8598bb5d,2023-02-13 18:00:00+00:00,-379.0,2023-02-10 21:00:00+00:00,-382.0,SIM
2795,63f75f6bbe558c91e5f25561,2023-02-23 18:00:00+00:00,-369.0,2023-02-23 12:00:00+00:00,-369.0,SIM
2796,63ee1f5442ede75bc60f62e3,2023-02-16 18:00:00+00:00,-376.0,2023-02-16 09:59:59.999999+00:00,-376.0,SIM
2797,63e678fbc000f2d205ba62ed,2023-02-15 18:00:00+00:00,-377.0,2023-02-13 12:00:00+00:00,-379.0,SIM
2798,639cd3010d902e04ae7ffb2c,2023-02-10 18:00:00+00:00,-382.0,2023-01-27 12:00:00+00:00,-396.0,SIM
2799,63a4e4ce04ae4f02520456e7,2023-01-13 17:38:00+00:00,-410.0,2022-12-23 12:00:00+00:00,-431.0,SIM
2800,63a4e4ce04ae4f02520456e7,2023-01-13 17:38:00+00:00,-410.0,2022-12-23 12:00:00+00:00,-431.0,SIM
2801,639cd6712e04ce00601bb1d5,2023-02-10 18:00:00+00:00,-382.0,2023-01-27 08:00:00+00:00,-396.0,SIM
2802,63d41b852480d603bc25e897,2023-01-31 18:00:00+00:00,-392.0,2023-01-27 15:59:59.999999+00:00,-396.0,SIM
2803,641c951d2e22232494d9be3b,2023-03-31 18:00:00+00:00,-333.0,2023-03-31 18:00:00+00:00,-333.0,SIM
2804,64517ec49d90e967824a1afd,2023-05-04 18:00:00+00:00,-299.0,2023-05-02 18:59:59.999999+00:00,-301.0,SIM
2805,64492e6a74d9b1f0538ab10f,2023-04-27 18:00:00+00:00,-306.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2806,64492e6a74d9b1f0538ab10f,2023-04-27 18:00:00+00:00,-306.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2807,644a698c1083a927a6958aaa,2023-04-28 21:59:59.999999+00:00,-305.0,2023-04-27 12:00:00+00:00,-306.0,SIM
2808,64492b785853faba2342d632,2023-04-27 18:00:00+00:00,-306.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2809,64492b785853faba2342d632,2023-04-27 18:00:00+00:00,-306.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2810,64481033dfed76e8a00d3e36,2023-04-26 21:59:59.999999+00:00,-307.0,2023-04-25 18:00:00+00:00,-308.0,SIM
2811,64467ab1bee911ff013b0ba9,2023-04-25 18:00:00+00:00,-308.0,2023-04-24 12:00:00+00:00,-309.0,SIM
2812,64467ab1bee911ff013b0ba9,2023-04-25 18:00:00+00:00,-308.0,2023-04-24 12:00:00+00:00,-309.0,SIM
2813,64481033dfed76e8a00d3e36,2023-04-26 21:59:59.999999+00:00,-307.0,2023-04-25 18:00:00+00:00,-308.0,SIM
2814,64492ea251217162f9361207,2023-04-28 18:00:00+00:00,-305.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2815,644a698c1083a927a6958aaa,2023-04-28 21:59:59.999999+00:00,-305.0,2023-04-27 12:00:00+00:00,-306.0,SIM
2816,644ace771d0978974f01b5bf,2023-04-28 21:59:59.999999+00:00,-305.0,2023-04-27 18:00:00+00:00,-306.0,SIM
2817,64515f1fed2ffe48e376102a,2023-05-04 18:00:00+00:00,-299.0,2023-05-02 16:30:00+00:00,-301.0,SIM
2818,64515f1fed2ffe48e376102a,2023-05-04 18:00:00+00:00,-299.0,2023-05-02 16:30:00+00:00,-301.0,SIM
2819,61c5f65bac01930a0f9f9867,2021-12-20 11:28:00+00:00,-799.0,2021-07-05 12:00:00+00:00,-967.0,SIM
2820,64517ec49d90e967824a1afd,2023-05-04 18:00:00+00:00,-299.0,2023-05-02 18:59:59.999999+00:00,-301.0,SIM
2821,643f2e50be564b41993495ad,2023-04-25 21:59:59.999999+00:00,-308.0,2023-04-18 21:59:59.999999+00:00,-315.0,SIM
2822,64249e73d96381f21a16821f,2023-03-31 18:00:00+00:00,-333.0,2023-03-30 12:00:00+00:00,-334.0,SIM
2823,64492f06105be46ddb80e262,2023-04-28 18:00:00+00:00,-305.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2824,64492f06105be46ddb80e262,2023-04-28 18:00:00+00:00,-305.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2825,644a60b8cb325f4f2ba04eb0,2023-04-28 18:00:00+00:00,-305.0,2023-04-27 12:00:00+00:00,-306.0,SIM
2826,644ace771d0978974f01b5bf,2023-04-28 21:59:59.999999+00:00,-305.0,2023-04-27 18:00:00+00:00,-306.0,SIM
2827,64492ea251217162f9361207,2023-04-28 18:00:00+00:00,-305.0,2023-04-26 12:00:00+00:00,-307.0,SIM
2828,642f1e86f80d1c294c719cb8,2023-03-28 21:59:59.999999+00:00,-336.0,2023-03-21 12:00:00+00:00,-343.0,SIM
2829,642f1f0811bb906eba3a9611,2023-03-29 21:59:59.999999+00:00,-335.0,2023-03-21 12:00:00+00:00,-343.0,SIM
2830,64447eebf9a429e7e31c0928,2023-04-05 21:08:59.999999+00:00,-328.0,2023-03-28 12:00:00+00:00,-336.0,SIM
2831,64249e3a3140e08ba1cb04c7,2023-04-10 21:59:59.999999+00:00,-323.0,2023-03-31 21:59:59.999999+00:00,-333.0,SIM
2832,641d1b04949e2c363f73cffc,2023-03-27 21:59:59.999999+00:00,-337.0,2023-03-21 12:00:00+00:00,-343.0,SIM
2833,642f1f283bf3f27953aa8452,2023-03-30 21:59:59.999999+00:00,-334.0,2023-03-21 12:00:00+00:00,-343.0,SIM
2834,639ccdf750767004dbe62247,2023-01-20 17:38:00+00:00,-403.0,2022-12-16 12:00:00+00:00,-438.0,SIM
2835,6426e954a7cf7c542734a611,2023-04-03 18:00:00+00:00,-330.0,2023-03-31 18:00:00+00:00,-333.0,SIM
2836,642f1e517e96dae527aa061c,2023-03-27 21:59:59.999999+00:00,-337.0,2023-03-21 12:00:00+00:00,-343.0,SIM
2837,639ccdf750767004dbe62247,2023-01-20 17:38:00+00:00,-403.0,2022-12-16 12:00:00+00:00,-438.0,SIM
2838,642f1ed6a3681d8b85de35cc,2023-03-29 21:59:59.999999+00:00,-335.0,2023-03-21 12:00:00+00:00,-343.0,SIM
2839,644489c11b541ce141ecea3b,2023-03-27 21:59:59.999999+00:00,-337.0,2023-03-21 12:00:00+00:00,-343.0,SIM
2840,643ff5ff69cd2945e27aaa4b,2023-03-31 21:08:59.999999+00:00,-333.0,2023-03-23 12:00:00+00:00,-341.0,SIM
2841,639cd11db18a9e017f21c838,2023-01-11 18:00:00+00:00,-412.0,2022-12-22 12:00:00+00:00,-432.0,SIM
2842,642711874cc699f53609f028,2023-04-12 21:59:59.999999+00:00,-321.0,2023-04-03 18:00:00+00:00,-330.0,SIM
2843,643694e026a88fb123c78c3e,2023-04-14 12:00:00+00:00,-319.0,2023-04-12 12:00:00+00:00,-321.0,SIM
2844,643f2e50be564b41993495ad,2023-04-25 21:59:59.999999+00:00,-308.0,2023-04-18 21:59:59.999999+00:00,-315.0,SIM
2845,643f2caf3e413280a7976e27,2023-04-20 21:59:59.999999+00:00,-313.0,2023-04-18 21:59:59.999999+00:00,-315.0,SIM
2846,643d2a203855f8c9db1ac81e,2023-04-17 21:59:59.999999+00:00,-316.0,2023-04-17 12:00:00+00:00,-316.0,SIM
2847,643561888843c41135db7b82,2023-04-11 21:59:59.999999+00:00,-322.0,2023-04-11 12:00:00+00:00,-322.0,SIM
2848,64448cce5474dcd80a75cb11,2023-04-24 11:19:59.999999+00:00,-309.0,2023-04-20 12:00:00+00:00,-313.0,SIM
2849,64448cce5474dcd80a75cb11,2023-04-24 11:19:59.999999+00:00,-309.0,2023-04-20 12:00:00+00:00,-313.0,SIM
2850,642c0a7845903041495da2e3,2023-04-11 21:59:59.999999+00:00,-322.0,2023-04-06 18:00:00+00:00,-327.0,SIM
2851,6424a5f03107212d7f593657,2023-04-10 21:59:59.999999+00:00,-323.0,2023-03-31 21:59:59.999999+00:00,-333.0,SIM
2852,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2853,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2854,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2855,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2856,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2857,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2858,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2859,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2860,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2861,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2862,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2863,61c4b3987e01f748f6c51f77,2022-01-12 18:00:00+00:00,-776.0,2021-12-27 18:00:00+00:00,-792.0,SIM
2864,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2865,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2866,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2867,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2868,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2869,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2870,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2871,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2872,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2873,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2874,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2875,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2876,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2877,629f4d814c9a5c0640683c93,2022-06-07 12:00:00+00:00,-630.0,2022-06-07 08:00:00+00:00,-630.0,SIM
2878,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2879,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2880,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2881,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2882,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2883,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2884,620161deb3a06c2b3f99251f,2022-03-31 18:00:00+00:00,-698.0,2022-02-18 18:00:00+00:00,-739.0,SIM
2885,61c5f65bac01930a0f9f9867,2021-12-20 11:28:00+00:00,-799.0,2021-07-05 12:00:00+00:00,-967.0,SIM
2886,62703a70d304b0893c276d21,2022-05-04 18:00:00+00:00,-664.0,2022-05-03 12:00:00+00:00,-665.0,SIM
2887,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2888,655208ac5b2abf11ab0e3343,2023-11-14 18:00:00+00:00,-105.0,2023-11-13 12:00:00+00:00,-106.0,SIM
2889,6539071bdeccbae5f4381808,2023-10-30 18:59:59.999999+00:00,-120.0,2023-10-27 17:00:00+00:00,-123.0,SIM
2890,637ba1fa3240bf014ebee036,2022-11-30 12:00:00+00:00,-454.0,2022-11-22 18:00:00+00:00,-462.0,SIM
2891,61c9b2ae414356348fead5ab,2022-02-18 18:00:00+00:00,-739.0,2021-06-10 12:00:00+00:00,-992.0,SIM
2892,61c9b2ae414356348fead5ab,2022-02-18 18:00:00+00:00,-739.0,2021-06-10 12:00:00+00:00,-992.0,SIM
2893,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2894,6514b3c3c4d87e9ec1b3e764,2023-10-27 18:00:00+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2895,6514b4d13eed7869e48d403b,2023-10-27 18:00:00+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2896,637ba1fa3240bf014ebee036,2022-11-30 12:00:00+00:00,-454.0,2022-11-22 18:00:00+00:00,-462.0,SIM
2897,656f6e5c412f1811fd54ef0f,2023-12-05 21:59:59.999999+00:00,-84.0,2023-12-05 15:59:59.999999+00:00,-84.0,SIM
2898,65d8ad4b5940bad0c4ff7bf5,,,,,NÃO
2899,637ba1fa3240bf014ebee036,2022-11-30 12:00:00+00:00,-454.0,2022-11-22 18:00:00+00:00,-462.0,SIM
2900,637ba1fa3240bf014ebee036,2022-11-30 12:00:00+00:00,-454.0,2022-11-22 18:00:00+00:00,-462.0,SIM
2901,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2902,6514b2588f907a0715fe9784,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2903,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2904,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2905,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2906,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2907,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2908,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2909,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2910,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2911,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2912,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2913,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2914,6514b1bf3954ec214792f2bb,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2915,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2916,6514af0d1942831b513265bc,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2917,6514af0d1942831b513265bc,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2918,6514af0d1942831b513265bc,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2919,6514b2588f907a0715fe9784,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2920,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2921,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2922,6514b1bf3954ec214792f2bb,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2923,6514b1bf3954ec214792f2bb,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2924,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2925,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2926,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2927,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2928,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
2929,6514b2dbfb3d30db9fca938c,2023-10-27 18:59:59.999999+00:00,-123.0,2023-10-02 18:00:00+00:00,-148.0,SIM
